rest_level_pre,rest_level_post,rest_level_improv,perceived_length,lucid_rating,lucid_recommendation,accepted_rest_length,average_bpm_start_60,average_bpm_start_30,average_bpm_start_00,average_bpm_end,bpm_change_60,bpm_change_30,bpm_change_0,caffeine_intake,acceptance_pre,acceptance_post,acceptance_improv,sentiment_pre_neg,sentiment_pre_neu,sentiment_pre_pos,sentiment_pre_compound,sentiment_post_neg,sentiment_post_neu,sentiment_post_pos,sentiment_post_compound,sentiment_complete_neg,sentiment_complete_neu,sentiment_complete_pos,sentiment_complete_compound,sentiment_improv_neg,sentiment_improv_neu,sentiment_improv_pos,sentiment_improv_compound,sort_rule,N
4.928571428571429,6.3061224489795915,1.3775510204081627,4.714285714285714,3.86734693877551,4.224489795918367,16.96938775510204,70.01041666666667,73.79166666666667,82.36458333333333,66.35416666666667,-3.65625,-7.4375,-16.010416666666668,1.8775510204081634,1.4081632653061225,0.8367346938775511,0.5714285714285714,0.17708163265306118,0.5352755102040816,0.2876224489795918,0.18306632653061225,0.05029591836734695,0.5423673469387756,0.4073265306122447,0.44694081632653065,0.11368877551020405,0.5388214285714285,0.3474744897959186,0.3150035714285714,-0.12678571428571422,0.007091836734694046,0.11970408163265289,0.26387448979591843,complete,98
5.18,6.36,1.1800000000000006,4.74,3.88,4.28,16.12,70.61224489795919,73.63265306122449,82.18367346938776,65.75510204081633,-4.857142857142857,-7.877551020408164,-16.428571428571427,2.14,2.28,1.28,0.9999999999999998,0.1721,0.5322999999999999,0.29560000000000003,0.17687800000000004,0.05798000000000001,0.5162,0.4258199999999999,0.440508,0.11504000000000003,0.52425,0.36071,0.308693,-0.11412,-0.016099999999999892,0.1302199999999999,0.26363,empath,50
4.666666666666667,6.25,1.583333333333333,4.6875,3.8541666666666665,4.166666666666667,17.854166666666668,69.38297872340425,73.95744680851064,82.55319148936171,66.97872340425532,-2.404255319148936,-6.9787234042553195,-15.574468085106384,1.6041666666666667,0.5,0.375,0.125,0.1822708333333333,0.5383750000000002,0.2793125000000001,0.1895125,0.04229166666666667,0.5696249999999999,0.38806250000000003,0.4536416666666667,0.11228125,0.5539999999999998,0.33368749999999986,0.3215770833333334,-0.13997916666666663,0.031249999999999778,0.10874999999999996,0.26412916666666675,brody,48
5.423728813559322,6.3559322033898304,0.9322033898305087,4.440677966101695,3.7796610169491527,4.067796610169491,16.74576271186441,69.27586206896552,72.51724137931035,80.84482758620689,65.75862068965517,-3.5172413793103448,-6.758620689655173,-15.086206896551724,2.1016949152542375,1.9830508474576272,1.1864406779661016,0.7966101694915255,0.146271186440678,0.5110677966101694,0.34262711864406775,0.27813898305084744,0.045915254237288136,0.5697796610169491,0.38433898305084735,0.4600169491525424,0.09609322033898308,0.5404237288135594,0.36348305084745763,0.36907796610169474,-0.10035593220338986,0.05871186440677967,0.0417118644067796,0.18187796610169493,v1,59
4.17948717948718,6.230769230769231,2.051282051282051,5.128205128205129,4.0,4.461538461538462,17.307692307692307,71.13157894736842,75.73684210526316,84.6842105263158,67.26315789473684,-3.8684210526315788,-8.473684210526315,-17.42105263157895,1.5384615384615385,0.5384615384615384,0.3076923076923077,0.23076923076923073,0.22369230769230766,0.5718974358974359,0.20441025641025645,0.03923846153846154,0.05692307692307693,0.5008974358974358,0.4421025641025642,0.42715897435897443,0.1403076923076923,0.5363974358974359,0.32325641025641016,0.233198717948718,-0.16676923076923073,-0.07100000000000006,0.23769230769230776,0.3879205128205129,v2,39
4.0,5.666666666666667,1.666666666666667,4.0,3.3333333333333335,4.0,21.666666666666668,80.66666666666667,82.33333333333333,86.0,82.33333333333333,1.6666666666666667,0.0,-3.6666666666666665,2.0,0.0,0.0,0.0,0.11633333333333333,0.8053333333333333,0.07833333333333332,0.054233333333333335,0.157,0.6693333333333333,0.17333333333333334,0.21666666666666667,0.13666666666666666,0.7373333333333333,0.12583333333333332,0.13545,0.04066666666666667,-0.136,0.09500000000000001,0.16243333333333335,no_audio,3
4.815789473684211,6.026315789473684,1.2105263157894735,5.105263157894737,3.6842105263157894,4.052631578947368,16.394736842105264,69.78378378378379,74.94594594594595,83.4054054054054,65.1891891891892,-4.594594594594595,-9.756756756756756,-18.216216216216218,2.0789473684210527,1.7105263157894737,1.2894736842105263,0.42105263157894735,0.1581842105263158,0.6336052631578948,0.2081842105263158,0.13888947368421053,0.058631578947368417,0.5914736842105264,0.34989473684210515,0.451271052631579,0.10840789473684212,0.6125394736842104,0.27903947368421045,0.29508026315789476,-0.09955263157894736,-0.04213157894736841,0.14171052631578934,0.3123815789473685,male,38
5.0,6.483333333333333,1.4833333333333334,4.466666666666667,3.9833333333333334,4.333333333333333,17.333333333333332,70.15254237288136,73.0677966101695,81.71186440677967,67.08474576271186,-3.0677966101694913,-5.983050847457627,-14.627118644067796,1.75,1.2166666666666666,0.55,0.6666666666666665,0.18905,0.47300000000000014,0.3379333333333333,0.21104500000000004,0.04501666666666668,0.5112666666666668,0.4437,0.4441983333333333,0.11703333333333332,0.4921333333333333,0.39081666666666665,0.3276216666666666,-0.14403333333333332,0.038266666666666616,0.10576666666666668,0.23315333333333327,female,60
4.9,6.7,1.7999999999999998,5.3,3.9,4.0,13.5,72.0,76.55555555555556,83.44444444444444,67.77777777777777,-4.222222222222222,-8.777777777777779,-15.666666666666666,1.6,1.9,1.1,0.7999999999999998,0.1135,0.6638,0.22269999999999998,0.36923,0.0229,0.5279999999999999,0.44910000000000005,0.60519,0.06820000000000001,0.5959,0.33590000000000003,0.48721000000000003,-0.0906,-0.13580000000000003,0.22640000000000007,0.23596,age1824,10
5.269230769230769,6.115384615384615,0.8461538461538458,4.0,3.8076923076923075,4.1923076923076925,18.0,68.6923076923077,72.26923076923077,79.6923076923077,65.42307692307692,-3.269230769230769,-6.846153846153846,-14.26923076923077,1.7307692307692308,1.2692307692307692,0.8076923076923077,0.46153846153846145,0.16876923076923075,0.5846538461538462,0.24653846153846157,0.1593192307692308,0.08242307692307692,0.5743076923076923,0.3432307692307693,0.39454230769230764,0.12559615384615383,0.5794807692307694,0.29488461538461536,0.2769307692307692,-0.08634615384615384,-0.010346153846153894,0.09669230769230772,0.23522307692307684,age2534,26
4.1923076923076925,6.115384615384615,1.9230769230769225,5.038461538461538,4.038461538461538,4.346153846153846,18.03846153846154,75.48,77.76,85.4,72.68,-2.8,-5.08,-12.72,1.6923076923076923,1.0384615384615385,0.9230769230769231,0.11538461538461542,0.13934615384615384,0.5272692307692308,0.33334615384615385,0.18433461538461543,0.051384615384615376,0.5920769230769231,0.35653846153846147,0.4565192307692308,0.0953653846153846,0.559673076923077,0.34494230769230777,0.32042692307692305,-0.08796153846153847,0.06480769230769223,0.023192307692307623,0.27218461538461536,age3544,26
4.7894736842105265,6.052631578947368,1.2631578947368416,5.105263157894737,3.6842105263157894,4.105263157894737,17.473684210526315,68.42105263157895,73.21052631578948,82.78947368421052,63.1578947368421,-5.2631578947368425,-10.052631578947368,-19.63157894736842,2.0526315789473686,1.631578947368421,0.5789473684210527,1.0526315789473684,0.28336842105263155,0.3432631578947369,0.37331578947368416,0.10560526315789473,0.02094736842105263,0.5330526315789474,0.44605263157894726,0.3965578947368421,0.1521578947368421,0.4381578947368421,0.4096842105263157,0.25108157894736843,-0.2624210526315789,0.18978947368421056,0.0727368421052631,0.29095263157894735,age4554,19
5.6875,6.9375,1.25,4.5,3.875,4.3125,14.9375,65.1875,70.1875,82.0,61.5625,-3.625,-8.625,-20.4375,2.3125,1.75,0.9375,0.8125,0.169125,0.60175,0.22918750000000002,0.20494375,0.0453125,0.426875,0.5278125,0.4641937500000001,0.10721875000000002,0.5143125000000001,0.37850000000000006,0.3345687500000001,-0.12381249999999999,-0.174875,0.29862500000000003,0.2592500000000001,age5564,16
4.275862068965517,6.137931034482759,1.862068965517242,5.241379310344827,3.9310344827586206,4.206896551724138,16.586206896551722,66.78571428571429,71.85714285714286,80.89285714285714,64.82142857142857,-1.9642857142857142,-7.035714285714286,-16.071428571428573,1.8275862068965518,1.5517241379310345,0.8620689655172413,0.6896551724137931,0.1498965517241379,0.550448275862069,0.2997586206896552,0.23373793103448276,0.03327586206896552,0.5846206896551724,0.38213793103448274,0.4546896551724138,0.09158620689655173,0.5675344827586207,0.340948275862069,0.3442137931034483,-0.11662068965517239,0.03417241379310343,0.08237931034482754,0.22095172413793102,meeting,29
6.333333333333333,7.333333333333333,1.0,4.666666666666667,4.0,4.666666666666667,19.666666666666668,67.0,69.66666666666667,78.0,64.0,-3.0,-5.666666666666667,-14.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.666666666666667,0.13166666666666668,0.47766666666666663,0.3906666666666667,0.4093,0.0,0.43566666666666665,0.5643333333333334,0.6561333333333333,0.06583333333333334,0.4566666666666667,0.4775,0.5327166666666666,-0.13166666666666668,-0.04199999999999998,0.17366666666666664,0.24683333333333335,home,3
5.0,8.0,3.0,5.0,5.0,5.0,30.0,61.0,63.0,76.0,62.0,1.0,-1.0,-14.0,1.0,1.0,1.0,0.0,0.0,0.734,0.266,0.5187,0.0,0.952,0.048,0.0772,0.0,0.843,0.157,0.29795000000000005,0.0,0.21799999999999997,-0.21800000000000003,-0.44150000000000006,call,1
5.125,6.75,1.625,4.875,3.75,4.625,21.875,70.75,74.625,86.375,69.875,-0.875,-4.75,-16.5,2.125,0.875,0.875,0.0,0.17174999999999999,0.6185,0.20975000000000002,0.243925,0.034875,0.6565000000000001,0.30850000000000005,0.48745,0.1033125,0.6375000000000001,0.259125,0.36568750000000005,-0.13687499999999997,0.038000000000000034,0.09875000000000003,0.243525,meal,8
5.153846153846154,6.153846153846154,1.0,4.173076923076923,3.7884615384615383,4.076923076923077,16.21153846153846,71.68627450980392,74.70588235294117,82.09803921568627,66.98039215686275,-4.705882352941177,-7.7254901960784315,-15.117647058823529,1.9038461538461537,1.2692307692307692,0.8461538461538461,0.423076923076923,0.19490384615384618,0.5274615384615383,0.27753846153846157,0.1239326923076923,0.07086538461538462,0.502,0.4271153846153845,0.42472884615384604,0.13288461538461538,0.5147307692307692,0.35232692307692304,0.2743307692307692,-0.12403846153846156,-0.025461538461538313,0.14957692307692294,0.30079615384615377,working,52
5.2,7.2,2.0,7.0,4.2,4.8,15.0,73.4,78.6,90.8,65.2,-8.2,-13.4,-25.6,2.0,2.4,0.6,1.7999999999999998,0.2206,0.3902,0.38919999999999993,0.20392000000000002,0.0,0.5166000000000001,0.48339999999999994,0.51662,0.1103,0.45339999999999997,0.43629999999999997,0.36027,-0.2206,0.12640000000000007,0.0942,0.3127,other,5
5.7368421052631575,6.394736842105263,0.6578947368421053,4.052631578947368,3.9473684210526314,4.157894736842105,17.0,69.07894736842105,71.1842105263158,79.39473684210526,62.973684210526315,-6.105263157894737,-8.210526315789474,-16.42105263157895,1.631578947368421,1.7894736842105263,1.0,0.7894736842105263,0.11239473684210526,0.5428947368421052,0.34465789473684205,0.3170052631578948,0.028473684210526318,0.543921052631579,0.4276315789473684,0.46571842105263145,0.07043421052631578,0.5434078947368421,0.3861447368421052,0.39136184210526315,-0.08392105263157894,0.001026315789473764,0.08297368421052637,0.14871315789473666,am,38
4.47457627118644,6.237288135593221,1.7627118644067803,5.067796610169491,3.8135593220338984,4.254237288135593,17.10169491525424,70.52631578947368,74.96491228070175,83.80701754385964,68.63157894736842,-1.894736842105263,-6.333333333333333,-15.175438596491228,2.016949152542373,1.1864406779661016,0.7457627118644068,0.44067796610169485,0.21538983050847452,0.532372881355932,0.25223728813559315,0.10414067796610169,0.06405084745762714,0.5378644067796612,0.398050847457627,0.4316271186440677,0.1397203389830508,0.5351186440677964,0.32514406779661015,0.26788389830508474,-0.15133898305084736,0.0054915254237292155,0.14581355932203383,0.32748644067796606,pm,59
5.469387755102041,6.061224489795919,0.591836734693878,4.387755102040816,3.7346938775510203,4.0,16.959183673469386,70.33333333333333,73.60416666666667,81.66666666666667,67.3125,-3.0208333333333335,-6.291666666666667,-14.354166666666666,2.163265306122449,2.020408163265306,1.183673469387755,0.8367346938775508,0.14446938775510204,0.5044081632653061,0.3511020408163264,0.2578673469387755,0.04404081632653061,0.5653877551020409,0.3906122448979592,0.4594693877551021,0.09425510204081634,0.5348979591836736,0.3708571428571428,0.3586683673469387,-0.10042857142857142,0.06097959183673474,0.039510204081632805,0.2016020408163266,tuesday,49
4.458333333333333,6.541666666666667,2.083333333333334,4.958333333333333,4.0,4.4375,17.166666666666668,69.55319148936171,73.29787234042553,82.42553191489361,65.40425531914893,-4.148936170212766,-7.8936170212765955,-17.02127659574468,1.5625,0.8125,0.5,0.3125,0.20624999999999996,0.5692500000000001,0.22447916666666667,0.11572916666666667,0.05631250000000001,0.5145625,0.42906249999999996,0.43019375,0.13128125,0.54190625,0.3267708333333332,0.27296145833333324,-0.14993749999999995,-0.05468750000000011,0.20458333333333328,0.3144645833333333,wednesday,48
6.25,6.1,-0.15000000000000036,3.5,3.85,3.9,16.6,71.45,74.2,81.65,64.7,-6.75,-9.5,-16.95,1.95,1.9,1.15,0.75,0.1339,0.49205000000000004,0.37405,0.272735,0.01985,0.5418499999999999,0.4383500000000001,0.45633,0.076875,0.51695,0.40619999999999995,0.36453250000000015,-0.11404999999999998,0.0497999999999999,0.06430000000000008,0.183595,tuesdayam,20
4.931034482758621,6.0344827586206895,1.1034482758620685,5.0,3.6551724137931036,4.068965517241379,17.20689655172414,69.53571428571429,73.17857142857143,81.67857142857143,69.17857142857143,-0.35714285714285715,-4.0,-12.5,2.310344827586207,2.103448275862069,1.206896551724138,0.896551724137931,0.15175862068965518,0.5129310344827587,0.33527586206896554,0.2476137931034483,0.06072413793103449,0.5816206896551723,0.35768965517241375,0.4616344827586207,0.10624137931034484,0.5472758620689655,0.34648275862068956,0.35462413793103453,-0.0910344827586207,0.06868965517241366,0.02241379310344821,0.21402068965517237,tuesdaypm,29
5.166666666666667,6.722222222222222,1.5555555555555554,4.666666666666667,4.055555555555555,4.444444444444445,17.444444444444443,66.44444444444444,67.83333333333333,76.88888888888889,61.05555555555556,-5.388888888888889,-6.777777777777778,-15.833333333333334,1.2777777777777777,1.6666666666666667,0.8333333333333334,0.8333333333333334,0.0885,0.599388888888889,0.312,0.3661944444444445,0.03805555555555556,0.5462222222222223,0.4157222222222222,0.4761499999999999,0.06327777777777778,0.5728055555555556,0.36386111111111114,0.42117222222222217,-0.05044444444444444,-0.053166666666666695,0.10372222222222222,0.10995555555555542,wednesdayam,18
4.033333333333333,6.433333333333334,2.4000000000000004,5.133333333333334,3.966666666666667,4.433333333333334,17.0,71.48275862068965,76.6896551724138,85.86206896551724,68.10344827586206,-3.3793103448275863,-8.586206896551724,-17.75862068965517,1.7333333333333334,0.3,0.3,0.0,0.27690000000000003,0.5511666666666667,0.17196666666666668,-0.034549999999999984,0.06726666666666667,0.4955666666666666,0.4370666666666667,0.40262000000000003,0.1720833333333333,0.5233666666666669,0.3045166666666666,0.18403500000000006,-0.20963333333333337,-0.055600000000000094,0.2651,0.43717,wednesdaypm,30
4.8,6.5,1.7000000000000002,4.8,4.1,4.6,23.4,68.1,75.9,86.3,65.9,-2.2,-10.0,-20.4,0.0,0.9,0.0,0.9,0.0984,0.5008999999999999,0.4005000000000001,0.40646000000000004,0.020200000000000003,0.5198000000000002,0.4600000000000001,0.58864,0.0593,0.5103500000000001,0.43025,0.49755000000000005,-0.07819999999999999,0.01890000000000025,0.0595,0.18218,caffeine_0,10
5.366666666666666,6.7,1.333333333333334,4.8,4.066666666666666,4.3,16.766666666666666,71.17241379310344,75.0,82.41379310344827,67.82758620689656,-3.3448275862068964,-7.172413793103448,-14.586206896551724,1.0,1.0666666666666667,0.9,0.16666666666666663,0.23206666666666667,0.5208999999999999,0.24696666666666667,0.20556000000000002,0.04013333333333333,0.5137666666666667,0.4461,0.43421666666666675,0.1361,0.5173333333333333,0.34653333333333325,0.31988833333333333,-0.19193333333333334,-0.007133333333333214,0.19913333333333333,0.22865666666666673,caffeine_1,30
4.111111111111111,6.185185185185185,2.0740740740740744,4.7407407407407405,3.8518518518518516,4.111111111111111,15.0,68.53846153846153,71.6923076923077,79.53846153846153,68.03846153846153,-0.5,-3.6538461538461537,-11.5,2.0,0.7407407407407407,0.4444444444444444,0.2962962962962963,0.14762962962962964,0.5646296296296296,0.28781481481481486,0.15925925925925924,0.0427037037037037,0.614851851851852,0.3424074074074073,0.42885185185185193,0.09516666666666668,0.5897407407407408,0.31511111111111106,0.29405555555555557,-0.10492592592592594,0.05022222222222239,0.05459259259259247,0.2695925925925927,caffeine_2,27
5.318181818181818,6.045454545454546,0.7272727272727275,4.454545454545454,3.6818181818181817,4.2727272727272725,18.09090909090909,72.0,74.18181818181819,84.0,64.54545454545455,-7.454545454545454,-9.636363636363637,-19.454545454545453,3.0,2.272727272727273,1.3636363636363635,0.9090909090909094,0.20877272727272728,0.502590909090909,0.2886818181818182,0.0608590909090909,0.09050000000000001,0.49181818181818177,0.4176818181818182,0.4541363636363637,0.14963636363636362,0.49720454545454545,0.35318181818181815,0.2574977272727273,-0.11827272727272727,-0.010772727272727212,0.129,0.3932772727272728,caffeine_3,22
3.5,5.5,2.0,4.0,3.0,3.5,7.5,58.5,63.5,70.0,58.5,0.0,-5.0,-11.5,4.0,1.5,0.0,1.5,0.3585,0.588,0.0535,-0.4154,0.1895,0.6719999999999999,0.13849999999999998,-0.18835,0.274,0.63,0.096,-0.30187499999999995,-0.16899999999999998,0.08399999999999996,0.08499999999999999,0.22705,caffeine_4,2
4.333333333333333,0.6666666666666666,-3.6666666666666665,1.6666666666666667,1.0,2.0,23.333333333333332,67.0,68.0,75.0,61.0,-6.0,-7.0,-14.0,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.0,0.24166666666666667,0.486,0.27266666666666667,-0.04919999999999999,0.5726666666666667,0.39466666666666667,0.033,-0.5547333333333334,0.4071666666666667,0.4403333333333333,0.15283333333333335,-0.30196666666666666,0.33099999999999996,-0.09133333333333332,-0.23966666666666667,-0.5055333333333334,rating_1,3
4.666666666666667,2.5,-2.166666666666667,3.1666666666666665,2.0,2.0,12.833333333333334,90.0,93.2,95.8,80.2,-9.8,-13.0,-15.6,2.1666666666666665,1.0,0.5,0.5,0.16333333333333333,0.46866666666666673,0.36800000000000005,0.2239,0.058666666666666666,0.7648333333333334,0.1765,0.10373333333333334,0.11099999999999999,0.61675,0.27225000000000005,0.16381666666666667,-0.10466666666666666,0.29616666666666663,-0.19150000000000006,-0.12016666666666664,rating_2,6
4.333333333333333,4.611111111111111,0.2777777777777777,4.611111111111111,3.0,3.611111111111111,15.722222222222221,66.77777777777777,72.27777777777777,84.72222222222223,64.61111111111111,-2.1666666666666665,-7.666666666666667,-20.11111111111111,2.111111111111111,1.8888888888888888,0.9444444444444444,0.9444444444444444,0.2639444444444444,0.5013333333333333,0.23477777777777778,0.0058388888888888935,0.04638888888888889,0.7262222222222223,0.22744444444444442,0.31461111111111106,0.15516666666666667,0.6137777777777776,0.23111111111111113,0.160225,-0.21755555555555553,0.22488888888888903,-0.007333333333333358,0.30877222222222217,rating_3,18
5.2,6.711111111111111,1.511111111111111,4.733333333333333,4.0,4.511111111111111,17.644444444444446,69.73333333333333,73.93333333333334,81.64444444444445,65.33333333333333,-4.4,-8.6,-16.31111111111111,1.8666666666666667,1.2,0.9111111111111111,0.28888888888888886,0.17122222222222225,0.5548222222222223,0.27391111111111105,0.17940888888888887,0.03153333333333334,0.4968666666666666,0.47153333333333336,0.544391111111111,0.1013777777777778,0.5258444444444444,0.37272222222222207,0.3619,-0.13968888888888892,-0.057955555555555704,0.1976222222222223,0.3649822222222222,rating_4,45
5.0,8.307692307692308,3.3076923076923084,5.461538461538462,5.0,4.923076923076923,16.884615384615383,69.2,71.44,80.16,67.32,-1.88,-4.12,-12.84,1.6153846153846154,1.5384615384615385,0.7692307692307693,0.7692307692307693,0.12280769230769231,0.546,0.3311153846153846,0.3294692307692308,0.023269230769230768,0.4595384615384616,0.5171923076923076,0.5646692307692308,0.07303846153846152,0.5027692307692305,0.4241538461538461,0.44706923076923066,-0.09953846153846155,-0.08646153846153842,0.18607692307692303,0.23520000000000002,rating_5,26
4.333333333333333,0.6666666666666666,-3.6666666666666665,1.0,1.3333333333333333,1.0,16.666666666666668,70.33333333333333,69.0,74.66666666666667,62.333333333333336,-8.0,-6.666666666666667,-12.333333333333334,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.0,0.2866666666666667,0.3496666666666666,0.36400000000000005,0.10686666666666667,0.23933333333333331,0.7280000000000001,0.033,-0.33853333333333335,0.263,0.5388333333333333,0.1985,-0.11583333333333333,-0.047333333333333366,0.37833333333333347,-0.33100000000000007,-0.4454,recommend_very_unlikely,3
4.6,3.0,-1.5999999999999996,3.8,2.2,2.0,13.6,85.5,95.25,103.75,79.25,-6.25,-16.0,-24.5,1.2,0.0,0.0,0.0,0.1222,0.5926,0.2852,0.2722399999999999,0.07039999999999999,0.7266,0.203,0.20170000000000005,0.0963,0.6596,0.24410000000000004,0.23697,-0.05180000000000001,0.134,-0.0822,-0.07053999999999988,recommend_unlikely,5
4.428571428571429,5.285714285714286,0.8571428571428568,4.428571428571429,3.0,3.0,16.428571428571427,68.57142857142857,74.71428571428571,80.42857142857143,64.0,-4.571428571428571,-10.714285714285714,-16.428571428571427,2.5714285714285716,2.5714285714285716,1.2857142857142858,1.2857142857142858,0.19128571428571428,0.4445714285714285,0.36428571428571427,0.10332857142857144,0.06457142857142857,0.6888571428571428,0.2467142857142857,0.3740428571428572,0.12792857142857142,0.5667142857142856,0.3055,0.23868571428571433,-0.12671428571428572,0.24428571428571433,-0.11757142857142858,0.27071428571428574,recommend_neutral,7
4.942857142857143,5.571428571428571,0.6285714285714281,4.2,3.6285714285714286,4.0,15.285714285714286,69.34285714285714,71.68571428571428,81.42857142857143,66.05714285714286,-3.2857142857142856,-5.628571428571429,-15.371428571428572,1.9428571428571428,1.3714285714285714,1.1142857142857143,0.2571428571428571,0.20025714285714286,0.5939142857142857,0.20577142857142858,0.07411142857142859,0.06534285714285715,0.6063714285714288,0.3282285714285714,0.3791171428571429,0.13280000000000003,0.6001428571428571,0.2669999999999999,0.22661428571428568,-0.1349142857142857,0.012457142857143055,0.12245714285714285,0.30500571428571427,recommend_likely,35
5.0625,7.6875,2.625,5.458333333333333,4.5,5.0,18.645833333333332,69.38297872340425,73.70212765957447,82.02127659574468,66.08510638297872,-3.297872340425532,-7.617021276595745,-15.936170212765957,1.7708333333333333,1.4791666666666667,0.6875,0.7916666666666667,0.15697916666666667,0.511375,0.33160416666666664,0.2696145833333334,0.023333333333333334,0.44354166666666667,0.5331041666666666,0.5816645833333333,0.09015625,0.4774583333333336,0.43235416666666654,0.42563958333333324,-0.13364583333333332,-0.06783333333333336,0.20149999999999996,0.3120499999999999,recommend_very_likely,48
